x
Smp_123000,-1.34,3.84
Smp_241500,-1.16,3.84
Smp_166860,-1.87,3.84
Smp_163230,-0.76,3.84
Smp_134950,0.88,3.83
Smp_161400,-0.81,3.83
Smp_059910,0.7,3.83
Smp_134350,-4.04,3.83
Smp_199060,-0.95,3.83
Smp_009400,0.88,3.83
Smp_074140,-0.88,3.82
Smp_000580,-1.46,3.82
Smp_148130,-1.04,3.82
Smp_161730,0.8,3.82
Smp_004440,-1.44,3.82
Smp_148020,0.67,3.82
Smp_158700,0.85,3.81
Smp_079310,0.83,3.81
Smp_186020,-2.68,3.81
Smp_126530,-1.72,3.81
Smp_164810,-0.99,3.81
Smp_000020,0.71,3.81
Smp_199420,-1.58,3.8
Smp_200710,-4.09,3.8
Smp_059680,0.95,3.8
Smp_170570,0.76,3.8
Smp_139330,-1.03,3.79
Smp_089320,-1.98,3.79
Smp_047680,-2.68,3.79
Smp_045260,-0.74,3.78
Smp_152760,0.66,3.78
Smp_246680,0.73,3.78
Smp_137430,0.81,3.78
Smp_180980,-1.69,3.78
Smp_151740,-1.99,3.77
Smp_180900,0.87,3.77
Smp_054840,0.86,3.77
Smp_139510,0.83,3.77
Smp_169010,0.8,3.76
Smp_244610,-1.37,3.76
Smp_127180,0.87,3.76
Smp_124720,-2.94,3.75
Smp_140920,-2.36,3.75
Smp_067010,-0.88,3.75
Smp_170150,-1.39,3.75
Smp_025830,0.84,3.74
Smp_021540,0.86,3.74
Smp_246740,3.27,3.74
Smp_145420,-0.86,3.74
Smp_040800,0.82,3.74
Smp_159870,0.72,3.74
Smp_242930,0.7,3.74
Smp_035380,-1.33,3.73
Smp_053510,0.71,3.73
Smp_021300,0.77,3.73
Smp_142690,0.63,3.73
Smp_154620,-0.91,3.73
Smp_129670,-0.73,3.73
Smp_095810,1.14,3.73
Smp_201070,4.93,3.73
Smp_150280,0.76,3.73
Smp_054620,1.16,3.73
Smp_170440,0.8,3.73
Smp_047200,1.22,3.73
Smp_172540,0.68,3.73
Smp_158690,-1,3.72
Smp_194710,-1.07,3.72
Smp_171070,0.58,3.72
Smp_170270,-2.24,3.72
Smp_169150,-1.89,3.72
Smp_047550,-1.96,3.72
Smp_267110,0.86,3.72
Smp_132480,-2.46,3.72
Smp_072500,1.27,3.71
Smp_132280,-1.24,3.71
Smp_189960,0.67,3.71
Smp_123210,0.77,3.71
Smp_165040,-2.27,3.71
Smp_155810,-1.53,3.7
Smp_129260,-0.76,3.7
Smp_210100,-1.54,3.7
Smp_031040,0.59,3.7
Smp_143680,-1.06,3.7
Smp_244720,-2.91,3.7
Smp_175270,-1.89,3.69
Smp_013460,0.7,3.69
Smp_247430,-1.32,3.69
Smp_210450,0.68,3.69
Smp_212350,-1.17,3.69
Smp_243760,-2.52,3.68
Smp_087810,0.73,3.68
Smp_097940,-1.25,3.68
Smp_162400,-2.28,3.68
Smp_177010,-1.91,3.68
Smp_171860,-0.77,3.68
Smp_210070,0.68,3.67
Smp_181490,-1.12,3.67
Smp_133770,3.72,3.67
Smp_076930,-1.44,3.67
Smp_141890,0.79,3.66
Smp_103380,0.69,3.66
Smp_156890,-2.07,3.66
Smp_099440,-2.67,3.65
Smp_089470,1.81,3.64
Smp_194190,-2.14,3.64
Smp_173230,-0.73,3.64
Smp_158840,0.75,3.64
Smp_049550,1.15,3.64
Smp_095910,0.88,3.64
Smp_001080,-1.59,3.64
Smp_132040,-1.35,3.63
Smp_210640,0.71,3.63
Smp_126870,-1.46,3.63
Smp_078900,0.74,3.63
Smp_151640,2.45,3.62
Smp_057130,0.79,3.62
Smp_141590,-0.69,3.61
Smp_154980,0.7,3.61
Smp_174510,-2.11,3.61
Smp_154590,2.89,3.61
Smp_152310,2.23,3.61
Smp_165940,1.58,3.6
Smp_132720,0.78,3.6
Smp_020210,0.81,3.6
Smp_129360,-0.98,3.6
Smp_038840,0.71,3.6
Smp_093210,-1.47,3.59
Smp_171140,-1.21,3.59
Smp_039080,-0.72,3.59
Smp_070600,0.78,3.59
Smp_153020,-1.38,3.58
Smp_175840,0.61,3.58
Smp_126210,2.24,3.58
Smp_241570,0.73,3.58
Smp_149040,-0.73,3.58
Smp_163560,0.7,3.57
Smp_153500,0.77,3.57
Smp_198240,-1.91,3.57
Smp_197280,0.67,3.57
Smp_144330,-0.9,3.57
Smp_145360,-1.49,3.57
Smp_147970,0.7,3.57
Smp_026030,1.03,3.56
Smp_160070,-1.73,3.56
Smp_012000,-2.54,3.56
Smp_168910,-1.13,3.56
Smp_158510,1.75,3.56
Smp_141580,0.89,3.56
Smp_214140,0.74,3.56
Smp_139250,5.53,3.56
Smp_152680,-1.23,3.56
Smp_158960,-1.71,3.55
Smp_165710,0.72,3.55
Smp_005900,-1.19,3.55
Smp_211330,0.95,3.55
Smp_082800,0.6,3.55
Smp_267050,-1.84,3.55
Smp_040720,-0.71,3.54
Smp_213000,-0.97,3.54
Smp_139410,-2.42,3.54
Smp_134050,-0.85,3.54
Smp_162960,1.14,3.54
Smp_163620,0.62,3.54
Smp_247230,-0.89,3.53
Smp_203410,-1.06,3.53
Smp_142070,4.36,3.53
Smp_126140,-1.16,3.53
Smp_138120,-1.38,3.53
Smp_149560,-1.88,3.53
Smp_017290,0.9,3.53
Smp_070020,-1.42,3.53
Smp_159760,1.4,3.52
Smp_054310,0.67,3.52
Smp_007660,0.64,3.52
Smp_087270,0.69,3.52
Smp_132590,0.66,3.51
Smp_095630,-0.97,3.51
Smp_133380,0.87,3.51
Smp_164210,0.74,3.51
Smp_094760,0.65,3.51
Smp_156820,-1.91,3.5
Smp_162710,0.86,3.5
Smp_030150,-0.65,3.5
Smp_196370,-1.93,3.5
Smp_146630,-0.96,3.5
Smp_144020,-1.3,3.5
Smp_153290,1.03,3.49
Smp_149530,-1.47,3.49
Smp_176050,-1.05,3.49
Smp_068510,-1.78,3.49
Smp_204120,-2.03,3.48
Smp_138230,-2.59,3.48
Smp_065150,0.64,3.47
Smp_007190,0.95,3.47
Smp_049170,0.88,3.47
Smp_076660,0.9,3.47
Smp_036950,0.66,3.46
Smp_243920,-0.67,3.46
Smp_187090,-2.16,3.46
Smp_064040,0.74,3.46
Smp_140820,-1.18,3.46
Smp_175730,-1.67,3.46
Smp_194580,0.64,3.46
Smp_159690,0.68,3.45
Smp_140830,0.69,3.45
Smp_202190,-2.6,3.45
Smp_094050,0.71,3.45
Smp_013150,1.33,3.44
Smp_156810,-1.88,3.44
Smp_102430,1.23,3.44
Smp_213340,0.76,3.44
Smp_045070,0.69,3.44
Smp_101240,0.9,3.44
Smp_172070,-0.62,3.43
Smp_161310,-1.7,3.43
Smp_137760,-1.14,3.43
Smp_214000,-0.74,3.43
Smp_050820,0.7,3.43
Smp_019990,-0.74,3.43
Smp_127020,-2.16,3.43
Smp_178990,-0.97,3.43
Smp_032720,-1.58,3.43
Smp_176490,0.76,3.42
Smp_106060,-0.88,3.42
Smp_164500,0.58,3.42
Smp_243480,0.85,3.42
Smp_144360,-0.75,3.42
Smp_000160,-1.32,3.42
Smp_063330,-1.11,3.41
Smp_104980,0.71,3.41
Smp_093220,-0.72,3.41
Smp_055720,0.68,3.41
Smp_056440,-0.99,3.41
Smp_079770,0.9,3.4
Smp_247140,-2.26,3.4
Smp_041760,0.98,3.4
Smp_165390,-1.58,3.4
Smp_028070,-0.58,3.4
Smp_027900,0.97,3.4
Smp_144930,0.64,3.39
Smp_130020,-2.02,3.39
Smp_181870,0.82,3.39
Smp_131060,-1.51,3.39
Smp_160550,1.15,3.39
Smp_243380,-2.21,3.39
Smp_140250,-1.89,3.39
Smp_100120,0.65,3.38
Smp_043910,-1.35,3.38
Smp_243750,-2.93,3.38
Smp_089630,0.61,3.38
Smp_245750,-1.91,3.37
Smp_158660,-1.72,3.37
Smp_019170,-0.74,3.37
Smp_097090,0.86,3.37
Smp_101450,1.15,3.37
Smp_064950,-0.68,3.36
Smp_015480,-1.4,3.36
Smp_041550,-1.18,3.36
Smp_170290,-0.71,3.36
Smp_181000,0.93,3.36
Smp_204880,-1.8,3.35
Smp_173250,0.66,3.35
Smp_140530,0.89,3.35
Smp_061590,0.81,3.35
Smp_158990,-2.3,3.35
Smp_006250,0.71,3.34
Smp_137240,0.75,3.34
Smp_065780,0.79,3.34
Smp_044690,0.7,3.34
Smp_214090,0.71,3.34
Smp_170620,-2.12,3.34
Smp_142170,0.59,3.34
Smp_149490,1.45,3.33
Smp_095010,0.64,3.33
Smp_127790,-1.83,3.33
Smp_144520,0.72,3.33
Smp_028730,0.62,3.33
Smp_213700,0.93,3.32
Smp_012010,-1,3.32
Smp_052800,0.61,3.32
Smp_133050,-0.62,3.32
Smp_138610,0.69,3.32
Smp_022130,0.61,3.32
Smp_129950,0.87,3.32
Smp_084640,-1.45,3.32
Smp_213640,1.36,3.32
Smp_147940,0.62,3.31
Smp_007960,0.77,3.31
Smp_131810,-0.74,3.31
Smp_144570,0.83,3.31
Smp_048240,0.65,3.31
Smp_167900,-1.69,3.31
Smp_080320,-1.6,3.31
Smp_152940,-1.08,3.31
Smp_243110,4.84,3.31
Smp_004260,-0.67,3.31
Smp_174650,-2.04,3.3
Smp_150850,0.58,3.3
Smp_143090,-0.92,3.3
Smp_167770,-4.47,3.3
Smp_105360,-1.41,3.3
Smp_080680,-0.78,3.3
Smp_202260,-2.33,3.3
Smp_056640,0.75,3.29
Smp_009690,1.03,3.29
Smp_132470,-2.11,3.29
Smp_058470,-1.62,3.29
Smp_071380,-0.64,3.29
Smp_004000,1.12,3.29
Smp_158770,-0.89,3.29
Smp_068090,0.65,3.28
Smp_124410,-1.46,3.28
Smp_200440,-1.71,3.28
Smp_196980,-2.95,3.28
Smp_067900,-0.72,3.27
Smp_135880,0.83,3.27
Smp_052640,-0.6,3.27
Smp_139860,-1.77,3.27
Smp_166030,-1.14,3.27
Smp_124130,-1.12,3.26
Smp_042790,0.81,3.26
Smp_131650,0.65,3.26
Smp_155740,0.67,3.26
Smp_154730,-0.92,3.26
Smp_166440,-3.46,3.26
Smp_167230,-0.63,3.25
Smp_142550,0.72,3.25
Smp_040790,0.93,3.24
Smp_018790,0.78,3.23
Smp_095920,0.63,3.23
Smp_129270,1.36,3.23
Smp_170790,-1.73,3.23
Smp_085500,0.73,3.23
Smp_213660,-1.37,3.22
Smp_194070,1.31,3.22
Smp_161250,-0.76,3.22
Smp_194860,-1.33,3.22
Smp_146760,-1.7,3.22
Smp_131190,-0.73,3.22
Smp_003270,0.75,3.22
Smp_163930,-1.91,3.21
Smp_167240,0.56,3.21
Smp_244130,0.62,3.21
Smp_016540,1.46,3.21
Smp_247620,-1.76,3.21
Smp_267190,-0.92,3.21
Smp_057930,0.66,3.2
Smp_243890,-2.06,3.2
Smp_247660,-6.61,3.2
Smp_056850,0.81,3.2
Smp_051990,-0.78,3.2
Smp_200570,-1.08,3.2
Smp_124750,-1.63,3.2
Smp_158870,-1.97,3.19
Smp_166320,0.65,3.19
Smp_079970,-3.27,3.18
Smp_145700,-0.8,3.18
Smp_212710,-1.33,3.18
Smp_019980,0.65,3.18
Smp_144190,-1.81,3.18
Smp_137280,-1.72,3.17
Smp_244430,0.93,3.17
Smp_124580,-3.06,3.17
Smp_245470,-0.91,3.17
Smp_000110,0.72,3.17
Smp_074410,-0.96,3.17
Smp_130960,-1.55,3.16
Smp_049880,0.87,3.16
Smp_145740,0.69,3.16
Smp_153210,-2.81,3.16
Smp_138500,-0.61,3.16
Smp_210120,-1.82,3.16
Smp_194680,-0.61,3.16
Smp_092950,0.79,3.16
Smp_173730,-0.57,3.16
Smp_104670,-0.66,3.16
Smp_072980,0.83,3.15
Smp_131260,-1.03,3.15
Smp_213730,0.66,3.15
Smp_052350,0.68,3.15
Smp_084620,0.76,3.15
Smp_075640,0.89,3.15
Smp_197470,-3.11,3.15
Smp_179780,-5.91,3.15
Smp_174610,-3.26,3.14
Smp_056060,-1.93,3.14
Smp_019790,0.64,3.14
Smp_127040,0.89,3.14
Smp_167700,-0.94,3.14
Smp_127770,-0.93,3.14
Smp_061510,0.64,3.14
Smp_152230,0.63,3.13
Smp_105860,0.73,3.13
Smp_211050,0.58,3.13
Smp_058460,0.73,3.13
Smp_176750,-0.84,3.13
Smp_043670,-0.97,3.13
Smp_130680,0.56,3.13
Smp_020060,0.62,3.13
Smp_165530,-1.23,3.13
Smp_244290,0.91,3.13
Smp_158900,0.66,3.12
Smp_015440,0.76,3.12
Smp_245510,-1.63,3.12
Smp_136850,-1.5,3.11
Smp_018290,0.77,3.11
Smp_167270,-1.23,3.11
Smp_164380,-1.01,3.11
Smp_165260,0.61,3.11
Smp_104470,0.69,3.1
Smp_134770,5.26,3.1
Smp_210320,0.68,3.1
Smp_118040,-2.3,3.1
Smp_101670,0.68,3.1
Smp_094930,2.16,3.1
Smp_056680,2.62,3.1
Smp_129870,1.37,3.1
Smp_053460,0.78,3.1
Smp_246990,0.6,3.09
Smp_152670,0.75,3.09
Smp_166550,0.68,3.09
Smp_180370,0.64,3.09
Smp_127170,-1.96,3.09
Smp_165090,2.54,3.09
Smp_104630,0.6,3.09
Smp_089220,-0.77,3.09
Smp_158190,-0.79,3.09
Smp_205580,1.79,3.08
Smp_007780,0.87,3.08
Smp_127870,-0.91,3.08
Smp_049580,-0.98,3.08
Smp_169320,0.6,3.08
Smp_135350,-0.95,3.08
Smp_053230,-1.04,3.08
Smp_213600,0.69,3.08
Smp_169130,-1.57,3.08
Smp_126320,-0.78,3.07
Smp_025550,0.65,3.07
Smp_024860,-1.38,3.07
Smp_178490,0.74,3.06
Smp_049390,0.84,3.06
Smp_141760,5.07,3.06
Smp_084610,0.58,3.06
Smp_005000,0.6,3.06
Smp_087580,-0.71,3.05
Smp_099310,0.67,3.05
Smp_125890,0.9,3.05
Smp_245960,0.71,3.05
Smp_060070,-0.58,3.05
Smp_211200,1.07,3.05
Smp_167830,3.59,3.04
Smp_163110,0.62,3.04
Smp_247170,-1.02,3.04
Smp_010230,-0.86,3.04
Smp_131580,-0.88,3.04
Smp_101230,0.67,3.04
Smp_242120,0.65,3.04
Smp_068350,-1.11,3.04
Smp_042770,0.68,3.04
Smp_000480,0.67,3.03
Smp_172130,0.71,3.03
Smp_125050,0.9,3.02
Smp_093710,-1.89,3.02
Smp_042060,-0.7,3.02
Smp_033350,0.63,3.02
Smp_246670,0.66,3.02
Smp_136780,0.7,3.02
Smp_157470,-1.08,3.02
Smp_039620,-2.1,3.02
Smp_076370,-1.02,3.02
Smp_038820,0.73,3.02
Smp_165500,1.72,3.02
Smp_205920,-1.78,3.01
Smp_023840,1.67,3.01
Smp_201090,-1.66,3.01
Smp_004170,0.91,3.01
Smp_001050,3.99,3
Smp_179490,-1.36,3
Smp_041350,-1.59,3
Smp_169260,-0.68,3
Smp_142670,-1.01,3
Smp_132750,-3.04,3
Smp_133970,1.66,3
Smp_125490,-1.63,3
Smp_088460,0.61,3
Smp_001070,-1.59,3
Smp_128940,-0.76,2.99
Smp_196910,0.78,2.99
Smp_034450,0.59,2.99
Smp_246710,-1.15,2.99
Smp_245050,0.63,2.99
Smp_138750,1.55,2.99
Smp_044800,-1.21,2.99
Smp_014660,-0.7,2.99
Smp_211120,0.71,2.98
Smp_135500,0.72,2.98
Smp_124230,0.73,2.98
Smp_146150,-1.4,2.98
Smp_075400,-0.99,2.98
Smp_085410,-0.73,2.98
Smp_153790,1.11,2.98
Smp_164050,0.69,2.98
Smp_141960,-1.15,2.98
Smp_210860,-0.75,2.98
Smp_160130,-1.35,2.98
Smp_173210,-1.19,2.97
Smp_159390,-2.48,2.97
Smp_123470,1.93,2.97
Smp_133010,-1.37,2.97
Smp_090220,0.61,2.97
Smp_035870,1.66,2.97
Smp_133460,2.92,2.97
Smp_133280,0.59,2.97
Smp_162790,-0.77,2.97
Smp_043420,-0.97,2.97
Smp_132250,1.49,2.96
Smp_016730,1.03,2.96
Smp_155170,4.68,2.96
Smp_045860,-0.58,2.96
Smp_169290,0.58,2.96
Smp_149090,-1.22,2.96
Smp_079840,-0.68,2.96
Smp_179010,0.74,2.96
Smp_180940,-1.83,2.96
Smp_147990,0.61,2.95
Smp_141430,1.41,2.95
Smp_144850,-0.63,2.95
Smp_053030,0.67,2.95
Smp_038940,0.79,2.95
Smp_175230,1.21,2.95
Smp_212870,0.86,2.94
Smp_031570,0.88,2.94
Smp_073990,1.53,2.94
Smp_181900,1.08,2.94
Smp_243600,-0.82,2.94
Smp_082670,0.71,2.94
Smp_160830,-0.83,2.93
Smp_200130,-2.59,2.93
Smp_044950,-0.65,2.93
Smp_243660,-1.26,2.93
Smp_044280,1.25,2.93
Smp_029670,-0.96,2.93
Smp_155610,-2.53,2.93
Smp_197880,0.97,2.93
Smp_127280,0.68,2.93
Smp_128660,0.69,2.92
Smp_194420,-0.73,2.92
Smp_074700,1.11,2.92
Smp_135630,-2.45,2.91
Smp_144270,2.15,2.91
Smp_052250,-0.94,2.91
Smp_074000,0.97,2.91
Smp_200240,-1.39,2.91
Smp_198680,-0.57,2.9
Smp_066340,0.67,2.9
Smp_024490,0.74,2.9
Smp_075500,-5.82,2.9
Smp_204680,-1.19,2.9
Smp_009800,-1.05,2.9
Smp_046630,-1.31,2.9
Smp_049510,0.62,2.9
Smp_185340,2.14,2.89
Smp_188880,7.04,2.89
Smp_025410,-1.33,2.89
Smp_156780,0.68,2.89
Smp_176950,-1.97,2.89
Smp_018800,-2.73,2.89
Smp_247200,-0.9,2.89
Smp_130480,0.57,2.89
Smp_140760,0.58,2.89
Smp_248170,0.8,2.88
Smp_131600,-1.61,2.88
Smp_076580,0.85,2.88
Smp_205540,-1.51,2.88
Smp_084320,0.73,2.88
Smp_151410,0.95,2.88
Smp_025950,0.6,2.88
Smp_088270,-0.96,2.88
Smp_245590,0.83,2.88
Smp_143190,-2.46,2.88
Smp_203830,-1.61,2.87
Smp_029480,1.13,2.87
Smp_077120,0.52,2.87
Smp_064530,0.69,2.87
Smp_123920,-6.51,2.87
Smp_166660,-1.48,2.87
Smp_204750,-0.82,2.87
Smp_131000,0.62,2.87
Smp_139230,1.04,2.87
Smp_059340,-0.6,2.87
Smp_175120,-0.61,2.87
Smp_161940,0.88,2.87
Smp_192300,-1.83,2.87
Smp_166020,-2.19,2.87
Smp_246980,-3.54,2.87
Smp_014800,-0.7,2.87
Smp_137650,0.55,2.87
Smp_131160,1.17,2.86
Smp_245220,-0.98,2.86
Smp_153190,0.83,2.86
Smp_035700,0.93,2.86
Smp_007070,-1.26,2.86
Smp_043650,-1.53,2.86
Smp_125530,0.55,2.86
Smp_161130,0.68,2.85
Smp_205270,-1.47,2.85
Smp_158380,0.56,2.85
Smp_152150,6.7,2.85
Smp_131700,-0.86,2.85
Smp_245740,0.64,2.85
Smp_150180,-1.57,2.85
Smp_195120,1.49,2.84
Smp_026460,0.54,2.84
Smp_138220,0.56,2.84
Smp_242130,0.69,2.84
Smp_085790,0.83,2.83
Smp_076650,0.86,2.83
Smp_195150,1.25,2.83
Smp_156410,0.72,2.83
Smp_060240,0.64,2.83
Smp_245280,-0.83,2.83
Smp_124060,1.23,2.83
Smp_176080,-0.98,2.83
Smp_161080,0.67,2.82
Smp_147570,0.88,2.82
Smp_244520,-1.89,2.82
Smp_159100,0.72,2.82
Smp_007180,0.56,2.82
Smp_174370,0.67,2.82
Smp_043210,-0.59,2.82
Smp_129100,-1.22,2.81
Smp_149450,0.6,2.81
Smp_241910,-1.09,2.81
Smp_132550,-1.26,2.8
Smp_170770,4.02,2.8
Smp_160410,-0.62,2.8
Smp_073890,-2.33,2.8
Smp_162010,-1.39,2.8
Smp_019810,-1.1,2.8
Smp_178410,0.58,2.8
Smp_027850,0.53,2.8
Smp_131800,0.62,2.8
Smp_135380,-1.7,2.8
Smp_210150,-0.51,2.8
Smp_145820,0.78,2.8
Smp_135650,-2.05,2.8
Smp_146340,0.91,2.79
Smp_135390,-0.86,2.79
Smp_089550,1,2.79
Smp_245240,1.9,2.79
Smp_194900,-0.71,2.79
Smp_152400,0.73,2.79
Smp_000900,-1.83,2.79
Smp_243670,0.57,2.79
Smp_047650,-0.92,2.79
Smp_012580,-0.6,2.78
Smp_179180,1.06,2.78
Smp_166880,-0.79,2.78
Smp_194280,-2,2.78
Smp_203090,-1.63,2.78
Smp_244920,-1.19,2.78
Smp_130880,-1.1,2.78
Smp_203970,0.74,2.78
Smp_148660,0.71,2.77
Smp_199430,-1.15,2.77
Smp_152470,-1.33,2.77
Smp_155590,0.93,2.77
Smp_144380,-2.14,2.77
Smp_062020,-1.24,2.77
Smp_049240,-2.61,2.76
Smp_163200,-1.35,2.76
Smp_002930,1.93,2.76
Smp_149440,0.6,2.76
Smp_170110,0.84,2.76
Smp_001020,0.73,2.76
Smp_248070,-0.67,2.76
Smp_042810,0.68,2.76
Smp_179690,0.59,2.75
Smp_106110,-1.5,2.75
Smp_129740,-1.72,2.75
Smp_167170,0.54,2.75
Smp_093370,-0.61,2.75
Smp_073380,-4.18,2.75
Smp_202970,1.98,2.75
Smp_000890,0.52,2.74
Smp_099770,-1.22,2.74
Smp_022070,-2.18,2.74
Smp_206080,1.51,2.74
Smp_071250,-1.03,2.73
Smp_095140,0.71,2.73
Smp_023530,0.73,2.73
Smp_156400,1.69,2.73
Smp_157130,-1.13,2.73
Smp_084380,0.65,2.73
Smp_154370,-1.51,2.73
Smp_169850,0.66,2.73
Smp_207080,0.87,2.73
Smp_149710,-1.95,2.73
Smp_036670,-1.98,2.72
Smp_175290,-2.77,2.71
Smp_160680,1.08,2.71
Smp_098760,0.74,2.71
Smp_161930,-1.49,2.71
Smp_148260,0.74,2.71
Smp_022140,0.63,2.71
Smp_147540,0.73,2.71
Smp_136160,0.73,2.71
Smp_169070,-0.98,2.71
Smp_156550,-1.65,2.71
Smp_130760,0.86,2.71
Smp_148010,-0.58,2.7
Smp_102160,-1.06,2.7
Smp_242550,-1.66,2.7
Smp_148480,0.62,2.7
Smp_006000,0.66,2.7
Smp_051410,-1.06,2.69
Smp_134910,-0.76,2.69
Smp_022110,0.61,2.69
Smp_199150,1.06,2.69
Smp_244640,0.81,2.68
Smp_125340,0.64,2.68
Smp_052660,-2.51,2.68
Smp_148590,0.67,2.68
Smp_166120,0.76,2.68
Smp_179270,0.86,2.68
Smp_066520,-2.35,2.68
Smp_161530,-0.82,2.68
Smp_090450,0.76,2.68
Smp_127030,-1.49,2.67
Smp_163140,-5.83,2.67
Smp_193810,-0.66,2.67
Smp_176400,-2.74,2.67
Smp_034980,0.7,2.67
Smp_001000,-1.57,2.66
Smp_204310,2.46,2.66
Smp_050540,0.76,2.66
Smp_204000,-4.58,2.66
Smp_198810,-2.46,2.66
Smp_144840,0.81,2.66
Smp_214200,0.65,2.65
Smp_028190,0.55,2.65
Smp_124080,-1.86,2.65
Smp_198510,-2.38,2.65
Smp_171610,0.97,2.65
Smp_022640,1.12,2.65
Smp_143060,-0.56,2.65
Smp_144140,-0.62,2.65
Smp_104790,1.25,2.64
Smp_127860,-1.75,2.64
Smp_104890,-1.69,2.64
Smp_130840,0.68,2.64
Smp_147090,-1.47,2.64
Smp_016230,-1.71,2.64
Smp_083780,0.68,2.64
Smp_171670,-0.55,2.64
Smp_060190,-0.62,2.64
Smp_056080,-2.95,2.64
Smp_025560,0.7,2.64
Smp_082780,0.6,2.64
Smp_202920,-2,2.64
Smp_136400,-0.72,2.63
Smp_154290,4.19,2.63
Smp_171600,-0.84,2.63
Smp_042090,1.06,2.63
Smp_153810,0.86,2.63
Smp_167860,0.73,2.63
Smp_241540,-1.37,2.62
Smp_139370,-2.09,2.62
Smp_180190,0.86,2.62
Smp_087690,-1.6,2.62
Smp_064640,0.6,2.62
Smp_133550,-1.15,2.62
Smp_123270,-1.88,2.61
Smp_088390,0.67,2.61
Smp_140490,-0.56,2.61
Smp_065240,-0.66,2.61
Smp_037290,0.57,2.61
Smp_130180,0.59,2.61
Smp_246020,0.62,2.61
Smp_198670,-0.54,2.61
Smp_057580,-1.71,2.61
Smp_008170,-3.74,2.61
Smp_043220,-0.66,2.6
Smp_153480,-0.69,2.6
Smp_201730,-1.78,2.6
Smp_149320,-0.79,2.6
Smp_181530,-1.67,2.6
Smp_141740,-2.15,2.6
Smp_211100,0.52,2.6
Smp_200900,5.92,2.6
Smp_132010,-1.71,2.6
Smp_180270,-2.69,2.6
Smp_069170,0.65,2.59
Smp_083650,0.78,2.59
Smp_196750,-3.95,2.59
Smp_042440,0.69,2.59
Smp_150550,-1.76,2.59
Smp_106390,2.45,2.59
Smp_131380,0.82,2.59
Smp_203290,1.3,2.59
Smp_136150,-2.15,2.58
Smp_149580,-1.62,2.58
Smp_168580,0.76,2.58
Smp_121160,0.75,2.58
Smp_163320,-0.55,2.58
Smp_125670,0.52,2.58
Smp_165640,0.87,2.57
Smp_049010,0.57,2.57
Smp_168810,0.6,2.57
Smp_176610,-0.76,2.57
Smp_123330,0.51,2.57
Smp_033140,-0.62,2.57
Smp_173810,0.72,2.57
Smp_155080,-1.72,2.57
Smp_005070,-0.63,2.56
Smp_152130,-0.62,2.56
Smp_035040,-1.32,2.56
Smp_089050,0.91,2.56
Smp_143840,-0.88,2.55
Smp_067140,-0.55,2.55
Smp_152990,-1.37,2.55
Smp_114090,-0.82,2.55
Smp_016410,0.63,2.55
Smp_021140,0.77,2.55
Smp_147160,-1.38,2.55
Smp_175280,-1.23,2.54
Smp_151320,0.69,2.54
Smp_071050,-1.01,2.54
Smp_196990,-1.86,2.54
Smp_005080,0.67,2.54
Smp_115450,0.67,2.54
Smp_213960,0.54,2.54
Smp_128890,0.62,2.54
Smp_129970,0.88,2.54
Smp_078600,-0.58,2.53
Smp_083790,0.68,2.53
Smp_142760,0.86,2.53
Smp_141880,-1.98,2.53
Smp_143140,0.87,2.53
Smp_063580,-0.61,2.53
Smp_141680,-1.31,2.52
Smp_173260,0.82,2.52
Smp_142770,0.7,2.52
Smp_150740,1.01,2.52
Smp_103000,-1.03,2.52
Smp_245190,1.81,2.52
Smp_247910,-1.99,2.52
Smp_121890,0.79,2.52
Smp_067280,0.54,2.52
Smp_033930,1.22,2.52
Smp_080180,-0.53,2.51
Smp_078310,0.57,2.51
Smp_153260,1.67,2.51
Smp_212980,0.95,2.51
Smp_172500,-2.68,2.51
Smp_090440,0.58,2.51
Smp_164070,-1.52,2.51
Smp_011000,-0.77,2.51
Smp_067390,1,2.51
Smp_080040,0.61,2.51
Smp_146460,-1.75,2.51
Smp_140980,-2.5,2.51
Smp_073070,0.62,2.51
Smp_152800,0.49,2.5
Smp_072950,0.63,2.5
Smp_175430,0.54,2.5
Smp_244030,-1.07,2.5
Smp_043940,0.68,2.5
Smp_177070,2.43,2.5
Smp_210230,0.59,2.5
Smp_149990,-0.69,2.5
Smp_158490,-1.87,2.5
Smp_104580,0.66,2.5
Smp_024140,0.88,2.5
Smp_130590,-0.61,2.49
Smp_247850,-0.93,2.49
Smp_174750,2.68,2.48
Smp_136570,0.66,2.47
Smp_160240,-1.12,2.47
Smp_142290,-1.48,2.47
Smp_211140,0.59,2.47
Smp_167140,-2.29,2.47
Smp_087870,-0.93,2.47
Smp_135870,0.57,2.47
Smp_164460,-2.98,2.47
Smp_102750,-0.64,2.47
Smp_067440,0.9,2.47
Smp_138460,-1.73,2.47
Smp_136470,-1.03,2.47
Smp_133880,-0.91,2.46
Smp_019690,0.72,2.46
Smp_141970,0.6,2.46
Smp_243510,-0.67,2.46
Smp_267040,0.72,2.46
Smp_138070,4.52,2.46
Smp_019030,0.62,2.46
Smp_157150,-0.52,2.45
Smp_072030,-1.33,2.45
Smp_203480,0.48,2.45
Smp_135790,-0.54,2.45
Smp_014780,-0.8,2.45
Smp_165330,0.85,2.45
Smp_129720,0.61,2.45
Smp_130660,0.88,2.44
Smp_010770,-0.89,2.44
