id,lu2016,meta
Smp_039750,1.2433,1.12680038177168
Smp_039810,2.0758,1.9385831001862
Smp_040080,0.8250,0.716222998392079
Smp_040100,-1.5974,-1.693753626127
Smp_040110,4.1044,3.97073463982513
Smp_040130,-1.6000,-1.7118912333225
Smp_040350,-0.8124,-0.908883369195693
Smp_040460,-0.8146,-0.904330490885173
Smp_040500,-0.6345,-0.696063609140592
Smp_040510,1.1247,1.01549925723249
Smp_040560,-0.9025,-1.03679112889557
Smp_040680,2.9713,3.03318911886782
Smp_040710,-1.1582,-1.19650065411872
Smp_040720,-1.1901,-1.28266269065655
Smp_040770,-1.5434,-1.63375107518799
Smp_040790,-0.6360,-0.741419868236842
Smp_041050,-0.8715,-0.960284205247981
Smp_041060,-0.5248,-0.665589134490281
Smp_041190,-0.6782,-0.788649682520811
Smp_041390,-1.2575,-1.31595662236681
Smp_041430,2.7337,2.62878783680259
Smp_041450,-0.6492,-0.753289445298806
Smp_041460,-0.6240,-0.762376508774637
Smp_041490,-0.7761,-0.899938412546909
Smp_041500,-1.6186,-1.68085614091581
Smp_041540,2.7339,2.63956289415898
Smp_041550,1.3920,1.34284466266506
Smp_041570,4.3679,4.12713571903885
Smp_041600,-1.2956,-1.38295438687466
Smp_041630,-0.6425,-0.739007413575276
Smp_041650,-2.1194,-2.21611159519565
Smp_041740,-0.6652,-0.765617779200845
Smp_041770,0.9646,0.851110499578672
Smp_041830,0.9630,0.871089130119839
Smp_041880,-2.6799,-2.77895420291385
Smp_041890,-0.9835,-1.06709218950124
Smp_041980,-1.9666,-2.05686713657483
Smp_042050,-0.5035,-0.609107885553039
Smp_042060,-0.8332,-0.915911054496728
Smp_042090,-1.9045,-2.00384790288172
Smp_042140,1.5839,1.49668416860005
Smp_042160,2.1367,2.02336333223697
Smp_042280,-0.7498,-0.951023076807981
Smp_042300,-1.8529,-1.95828314314475
Smp_042340,1.3091,1.21120085189951
Smp_042390,-1.7392,-1.83934755125918
Smp_042440,2.3220,2.17362738518069
Smp_042530,3.6259,3.5564011513139
Smp_042560,-2.0875,-2.09947931910566
Smp_042590,-0.8485,-0.960570690170405
Smp_042630,-0.8646,-0.761112677872111
Smp_042670,-0.5922,-0.67732184540013
Smp_042680,-1.3322,-1.44184566824626
Smp_042700,1.4795,1.36307551839295
Smp_042740,4.2697,4.18478454326738
Smp_042780,-0.6221,-0.682180507703467
Smp_042920,-0.6484,-0.701207380413381
Smp_042990,1.9669,1.8678711035546
Smp_043030,4.1512,4.01622916573133
Smp_043040,5.1156,4.90049835547627
Smp_043070,-1.5929,-1.65010139542603
Smp_043100,-0.9609,-1.07560787517348
Smp_043130,-1.4530,-1.51172210453228
Smp_043170,0.8829,0.785037730791578
Smp_043200,-1.6102,-1.70267341760227
Smp_043210,1.2118,1.10149577336674
Smp_043360,-2.9191,-2.45550703538164
Smp_043390,2.2005,2.09122183070464
Smp_043600,-0.8223,-1.403796468262
Smp_043610,-0.9235,-1.00721146372929
Smp_043820,-2.4451,-2.55283764372803
Smp_043910,3.7812,4.42048466401191
Smp_043930,-1.4990,-1.56910173950816
Smp_043940,1.5544,1.4563388370542
Smp_043970,-0.4723,-0.557184943984478
Smp_043990,0.7227,0.597954929034298
Smp_044010,0.9465,0.886519481432895
Smp_044020,-0.7507,-0.801126318244666
Smp_044060,-4.4367,-4.20844255796316
Smp_044280,-2.6153,-2.71789181272177
Smp_044440,1.0142,0.893184015540281
Smp_044520,1.5804,1.4398260162086
Smp_044530,-0.4768,-0.587548168887207
Smp_044550,-0.9073,-0.994792550580349
Smp_044560,-0.9832,-1.06139688308021
Smp_044580,-1.4828,-1.57604792284526
Smp_044680,2.3888,2.26640903430461
Smp_044800,2.0004,1.74354015922681
Smp_044920,0.5665,0.498256416882176
Smp_044950,-0.6994,-0.772526702765136
Smp_045040,-0.7247,-0.82543594871212
Smp_045070,-1.1567,-1.2484833171095
Smp_045200,1.8594,1.54676352201834
Smp_045360,2.9112,2.75193478490117
Smp_045410,-0.8104,-0.863076543273891
Smp_045490,1.4146,2.34241119792412
Smp_045500,-1.0602,-1.13546342464443
Smp_045550,2.1417,1.92695703030589
Smp_045560,2.4103,2.30020172448046
Smp_045620,-1.3224,-1.40291135874519
Smp_045650,9.7462,9.11663904558643
Smp_045710,-0.7631,-0.853257526461131
Smp_045730,-0.7032,-0.804485752526012
Smp_045760,-0.5928,-0.678681589100185
Smp_045790,-0.5310,-0.628752121771385
Smp_045810,-1.2427,-1.30910025343743
Smp_045860,1.0660,0.820471168744844
Smp_046020,-1.2907,-1.36732345699995
Smp_046090,-1.0162,-1.04570888023514
Smp_046120,8.5722,6.67053305410375
Smp_046130,-0.7284,-0.812197731432246
Smp_046140,-0.6696,-0.742193356557481
Smp_046190,1.6192,1.50256721324611
Smp_046410,4.8470,4.74558188858233
Smp_046430,-2.0434,-1.99065441513407
Smp_046450,1.2751,1.16537939245846
Smp_046500,-1.1071,-1.1994980787171
Smp_046550,-1.1040,-1.17435104385028
Smp_046630,2.0042,1.92063495229478
Smp_046680,-1.0314,-1.09286312202838
Smp_046740,-1.3780,-1.49996750420473
Smp_046750,-1.3148,-1.37789400675934
Smp_046810,-1.1686,-1.21349559799497
Smp_047090,-0.5100,-0.601947349174096
Smp_047100,1.3128,1.16337598887225
Smp_047200,-2.1111,-2.20169750892535
Smp_047240,1.4668,1.50285942728457
Smp_047320,-0.7843,-0.859231679508846
Smp_047330,0.7810,0.697498517180537
Smp_047410,-1.4862,-1.63692173584432
Smp_047450,-0.6296,-0.701270928783771
Smp_047550,4.6447,4.42877670253793
Smp_047620,-1.1288,-1.22308134629802
Smp_047650,2.7027,2.64594795849676
Smp_047660,2.4794,2.33880241587645
Smp_047680,2.4715,3.11011868931084
Smp_047700,-1.2595,-1.35606917817066
Smp_047860,-0.5452,-0.585162322811653
Smp_047900,-1.3701,-1.42794837961467
Smp_048030,1.6193,1.62831019346174
Smp_048080,-1.9843,-1.97480083716041
Smp_048230,-1.1874,-1.2627949433936
Smp_048260,-1.0519,-1.07160835493379
Smp_048550,0.5678,0.478212121127424
Smp_048560,3.2097,3.12299052430043
Smp_048620,-0.9758,-1.0217979113418
Smp_048650,-0.8926,-0.99589949240804
Smp_048660,-1.6827,-1.76452990985295
Smp_048690,9.4819,9.21956138746101
Smp_048760,-1.0351,-1.14262289976816
Smp_048870,-1.3785,-1.41544055066239
Smp_048880,-1.5062,-1.57825949985882
Smp_048970,-0.6115,-0.707814207993926
Smp_048990,-0.4995,-0.518198173182338
Smp_049000,-0.4255,-0.529126760631406
Smp_049010,-1.0884,-1.2067566520399
Smp_049170,-0.5952,-0.715303358641865
Smp_049270,0.7141,0.637263742380561
Smp_049280,6.1297,5.66087980602084
Smp_049380,-1.6145,-1.69409456556191
Smp_049390,-0.6360,-0.676558446898983
Smp_049450,1.4492,1.39064810273911
Smp_049500,-1.3683,-1.44386834891006
Smp_049610,3.4682,1.49348553944462
Smp_049630,-0.6195,-0.725058998720315
Smp_049680,-0.8982,-1.01443854627888
Smp_049730,-0.4158,-0.532922399911803
Smp_049740,2.3271,2.53009437335592
Smp_049880,-0.8029,-0.882165416904535
Smp_049890,-1.6827,-1.51012886651882
Smp_049920,-1.1641,-1.2448314899959
Smp_049930,-1.8755,-1.9596962344246
Smp_049970,-0.6580,-0.744836797049705
Smp_049990,0.8408,0.726641649183518
Smp_050110,-0.6249,-0.741079423314909
Smp_050160,-0.6064,-0.683368415152275
Smp_050250,-0.8549,-0.945117083544224
Smp_050280,-2.1795,-2.29788270811473
Smp_050350,-0.6818,-0.738458321539886
Smp_050360,-1.4664,-1.55820964894491
Smp_050390,0.8608,0.757698398507343
Smp_050430,-1.2979,-1.3471144687768
Smp_050470,-1.6455,-1.72897252794131
Smp_050520,1.9492,1.829367217188
Smp_050540,-1.1764,-1.29788632275763
Smp_050570,-0.7790,-0.855260096354492
Smp_050640,-0.7977,-0.816069268396857
Smp_050700,-0.8054,-0.901475149084769
Smp_050730,-2.4876,-2.57371792428513
Smp_050740,-1.1861,-1.17758160889537
Smp_050760,3.5425,3.41964680513109
Smp_050820,-0.8044,-0.920378303131488
Smp_050830,-0.9486,-1.0280260306315
Smp_050940,-1.9980,-2.09658267047862
Smp_051070,-1.3905,-1.51130480693949
Smp_051080,-1.0022,-1.11353484107528
Smp_051090,4.3809,4.06687650519285
Smp_051120,-1.0524,-1.18520828278401
Smp_051220,5.5247,5.42000477229686
Smp_051230,-0.7894,-0.907588848007557
Smp_051260,-2.0606,-2.16666519055474
Smp_051290,2.9336,2.82894305149215
Smp_051390,-0.4009,-0.499992220746187
Smp_051400,-6.2320,-6.41773859091155
Smp_051410,7.2202,6.78504803885768
Smp_051530,-0.6325,-0.751706577640635
Smp_051550,-0.5282,-0.620694902473185
Smp_051580,-1.3764,-1.50963324941778
Smp_051810,2.1804,2.0935395273156
Smp_051930,1.8345,1.76951183181429
Smp_052060,-1.2585,-1.34408617939198
Smp_052160,0.7694,0.645673448293617
Smp_052250,2.8004,2.56949491614293
Smp_052280,0.9046,0.826303873952625
Smp_052290,5.2673,4.50304036173131
Smp_052350,0.5950,0.55182886394552
Smp_052390,-1.9517,-2.01478100543866
Smp_052500,-0.6273,-0.729059591129024
Smp_052630,6.6463,6.37651149929246
Smp_052640,0.9007,0.803566970153666
Smp_052710,-0.6077,-0.616962875515655
Smp_052730,1.1131,1.01112040376293
Smp_052740,-0.6762,-0.785152498833058
Smp_052790,-1.1356,-1.2320782702458
Smp_052870,-1.3121,-1.40919497440566
Smp_052890,-1.6944,-1.74109025728677
Smp_052910,1.5418,1.43539294834285
Smp_053040,-0.7656,-0.859829190105538
Smp_053060,0.9438,0.831594669911469
Smp_053120,-2.2494,-2.12390647902151
Smp_053130,-1.6053,-1.7153906333751
Smp_053140,-0.9372,-1.02345033726088
Smp_053220,-0.7703,-0.877940998162383
Smp_053230,1.1399,1.05679669873014
Smp_053390,-1.4810,-1.61136546612597
Smp_053430,1.1865,0.984038268303489
Smp_053460,1.0555,0.981732692855377
Smp_053470,-1.1986,-1.32955985042141
Smp_053510,-1.5737,-1.65307213977845
Smp_053560,-1.0269,-1.09535126029807
Smp_053610,-1.1927,-1.30151363129556
Smp_053780,-1.7847,-2.01732608044443
Smp_053800,-0.4895,-0.602701665319059
Smp_053830,-2.4070,-2.50619388725472
Smp_053900,-1.3143,-1.34676238684959
Smp_054010,1.8140,1.62702186466123
Smp_054120,-1.3956,-1.51154879567397
Smp_054160,1.5008,1.40201653022449
Smp_054240,-1.6526,-1.76520425147449
Smp_054310,-1.3364,-1.43938250995577
Smp_054330,4.6744,4.50960049093804
Smp_054340,-1.5371,-1.6222133832477
Smp_054360,-2.4731,-2.58160871315875
Smp_054430,-8.0100,-5.47461195252249
Smp_054470,2.4648,2.29419821970758
Smp_054540,-0.4380,-0.539692407490013
Smp_054600,-0.9232,-1.03891345351085
Smp_054610,-1.0882,-1.16224794945107
Smp_054620,3.0055,2.88073185415548
Smp_054770,1.6264,1.55650003664849
Smp_054780,-1.8071,-1.93550704393087
Smp_054800,-0.8837,-0.996927785698611
Smp_054810,3.1106,2.95819242432022
Smp_054820,-1.2149,-1.31717428252362
Smp_055050,-1.9442,-2.03563106328559
Smp_055100,3.0495,2.81654177466453
Smp_055130,-1.2364,-1.15697786150312
Smp_055190,-1.7649,-1.86239457976232
Smp_055200,-0.5702,-0.645721930391378
Smp_055210,-1.0923,-1.18845773791095
Smp_055340,-0.5070,-0.5976917736723
Smp_055390,-0.7191,-0.804140490871566
Smp_055400,-1.6032,-1.68872406716322
Smp_055420,0.7483,0.638623019793019
Smp_055670,0.9395,0.84020095039618
Smp_055740,2.0923,1.98583990450275
Smp_055770,-1.4836,-1.54913099162928
Smp_055780,-3.1124,-2.83659528299547
Smp_055800,-1.6993,-1.82908523959439
Smp_055870,-0.9407,-1.00393546842078
Smp_055880,-1.0602,-1.18889588709727
Smp_055890,-0.6358,-0.739281818429858
Smp_055900,0.8687,0.829073992282655
Smp_055920,-0.6014,-0.702376393536005
Smp_055960,-0.7935,-0.875126399521527
Smp_055990,-1.0822,-1.18132404474457
Smp_056260,2.6097,2.53837948378316
Smp_056280,9.1478,8.79932486586253
Smp_056350,-0.9581,-1.05129101065906
Smp_056370,-1.9983,-2.10681672632925
Smp_056500,-0.5405,-0.632932260521443
Smp_056680,3.1383,2.83137988612071
Smp_056770,5.8448,4.24605938053837
Smp_056810,-1.1961,-1.28961794033541
Smp_056850,-0.7269,-0.806870762341647
Smp_056990,3.5939,3.48775599997326
Smp_057020,-0.4545,-0.547335772864484
Smp_057090,5.7022,5.50620077303313
Smp_057120,-0.7543,-0.84753760719189
Smp_057130,-1.6971,-1.78822367822344
Smp_057140,-0.4637,-0.584958901611779
Smp_057360,2.1147,1.94537835667986
Smp_057430,-0.3327,-0.455794115109423
Smp_057530,6.8213,6.1502137438102
Smp_057580,5.1826,4.66710152875748
Smp_057590,1.3439,1.20764157797337
Smp_057600,1.0594,1.02404662486218
Smp_057630,0.7884,0.672767164853382
Smp_057930,-0.6464,-0.737978873444479
Smp_058050,-0.7959,-0.909912248202993
Smp_058160,-3.8283,-3.72827113060021
Smp_058190,2.2296,2.13098493700052
Smp_058240,-0.7083,-0.815287217224928
Smp_058270,0.7002,0.575840158119084
Smp_058350,-1.6818,-1.75395050256709
Smp_058360,-2.3263,-2.42009243032392
Smp_058380,3.4782,3.14876290670705
Smp_058400,-0.7667,-0.868526030689182
Smp_058450,-0.7420,-0.789363037479496
Smp_058460,-1.3205,-1.42390584780288
Smp_058620,-0.8474,-0.972615393306748
Smp_058680,-1.2803,-1.39056980726951
Smp_058720,-1.9727,-2.11531386954114
Smp_058730,2.5537,2.4095470001804
Smp_058780,1.0824,0.992140238067139
Smp_058850,-1.4530,-1.53291830835301
Smp_058980,-1.0569,-1.14514512560368
Smp_059090,6.4461,6.21587921689556
Smp_059100,-0.8500,-0.961587370249598
Smp_059150,-1.1821,-1.26997579007421
Smp_059170,4.9906,4.21172137485615
Smp_059200,3.2304,2.86780335958959
Smp_059350,0.7188,0.607126130082543
Smp_059360,1.1045,0.9986761600436
Smp_059600,6.4633,5.37900679720132
Smp_059670,3.2120,3.08893397314251
Smp_059690,-0.4963,-0.63975798753343
Smp_059710,-0.8771,-0.975432950864365
Smp_059810,-1.0949,-1.21310120127279
Smp_059880,-0.9112,-0.829257152331087
Smp_059920,0.8189,0.743684960085467
Smp_059980,3.1032,2.79814009210281
Smp_060030,-2.9402,-2.8226516056096
Smp_060070,-1.4029,-1.49004332602862
Smp_060090,-1.3846,-1.47560571398414
Smp_060160,9.1059,8.85221909654689
Smp_060170,-0.8582,-0.940558911005491
Smp_060180,-0.5891,-0.679236861735687
Smp_060190,-0.4769,-0.564277928780333
Smp_060240,-0.4267,-0.519350029518464
Smp_060480,-0.7902,-0.882270763403839
Smp_060570,-2.0884,-2.16124603783877
Smp_060820,-0.5031,-0.563276950296684
Smp_060860,-2.2102,-2.28109489342307
Smp_060940,-1.5765,-1.65121962124876
Smp_061050,5.9164,5.52501973417197
Smp_061200,-2.2215,-2.32908113129224
Smp_061210,1.7943,1.53883968834009
Smp_061230,-1.7236,-1.82815989887226
Smp_061250,-1.2395,-1.31465052040166
Smp_061300,-0.8914,-0.991492434894566
Smp_061510,-0.4829,-0.538957149645573
Smp_061560,-2.3686,-2.43986541213371
Smp_061570,-0.9741,-1.05876684631935
Smp_061650,-0.6424,-0.7442396198655
Smp_062020,2.6147,2.52136561400147
Smp_062080,1.5939,1.47904521165886
Smp_062120,-1.1506,-1.24809396754031
Smp_062420,-0.9165,-1.02231858739657
Smp_062490,10.1396,10.4229807014333
Smp_062520,-1.3169,-1.42830505557072
Smp_062640,-1.2061,-1.30416740148391
Smp_062790,-0.9857,-1.07731306929327
Smp_062830,-0.6614,-0.763157801175756
Smp_062970,7.0327,6.19233664230628
Smp_062980,-1.1163,-1.2184529526712
Smp_063040,-0.8430,-0.945204451951903
Smp_063070,5.6737,5.21375982077236
Smp_063090,1.0383,0.92799767777231
Smp_063180,1.0134,0.940016002090597
Smp_063230,-1.6196,-1.70109467528227
Smp_063300,-2.0598,-2.17375530341322
Smp_063330,1.6947,1.57946903349296
Smp_063350,-1.8998,-2.00402192344762
Smp_063420,-1.1054,-1.21361766712268
Smp_063520,-2.3209,-2.50462041952576
Smp_063530,4.1424,3.96999410180646
Smp_063540,-1.2908,-1.34840248856343
Smp_063560,-2.0689,-2.17856999487481
Smp_063630,4.8952,4.55046811118432
Smp_063670,-0.4088,-0.514268799592362
Smp_063830,-0.8599,-0.961558908166758
Smp_064040,-2.0642,-2.15208027322299
Smp_064050,-0.5570,-0.660051288500842
Smp_064150,-1.0760,-1.18242045482077
Smp_064190,1.5722,1.42782364714244
Smp_064200,1.1757,1.08941523947995
Smp_064240,-1.4850,-1.56784810814583
Smp_064250,-1.9561,-2.02329077584015
Smp_064280,-1.0660,-1.13946893872748
Smp_064350,-0.5881,-0.708062643374857
Smp_064380,-0.3946,-0.449046092767501
Smp_064390,-0.7899,-0.851103203400095
Smp_064430,4.0644,3.77355773751287
Smp_064500,0.9682,0.876186967739101
Smp_064510,-1.1029,-1.20547642670446
Smp_064530,-0.9951,-1.08763189765819
Smp_064600,-0.8060,-0.904341094330441
Smp_064750,-0.7604,-0.889734565666638
Smp_064800,-1.0514,-1.11102259471183
Smp_064870,-0.6637,-0.743928384753482
Smp_064950,1.7132,1.62036255796118
Smp_065000,3.6217,3.11792977599502
Smp_065060,-1.0834,-1.19093682675757
Smp_065120,-0.6082,-0.694325438613672
Smp_065150,-1.3500,-1.44258911739485
Smp_065160,-1.2235,-1.27151737049903
Smp_065170,-1.0072,-1.09581329965994
Smp_065190,-0.7433,-0.841014974427311
Smp_065210,-2.4088,-2.15741917612033
Smp_065240,-1.9942,-1.47116133439691
Smp_065290,1.2783,1.19965738589341
Smp_065420,0.6168,0.49065325636989
Smp_065610,-1.0575,-1.15172506928902
Smp_065780,-1.1021,-1.19031506323964
Smp_065810,-0.6283,-0.705731335426574
Smp_065980,-0.8570,-0.962094647310576
Smp_066050,2.3394,2.17185542711137
Smp_066150,0.7892,0.70019445675642
Smp_066330,-0.6248,-0.755029874984527
Smp_066370,-0.7991,-0.791968033323096
Smp_066410,0.7562,0.650798659743421
Smp_066610,-1.3719,-1.43804855705536
Smp_066630,-1.0081,-1.09491180734187
Smp_066670,-1.2076,-1.29538347043039
Smp_066710,1.4657,1.36219582881756
Smp_066720,1.3718,1.22957157370798
Smp_066730,-0.6354,-0.781937659222481
Smp_066740,-0.8717,-0.950910903699815
Smp_066830,-0.4619,-0.58855634698005
Smp_066890,-1.8919,-1.98733594380651
Smp_066900,-0.6138,-0.693121225184881
Smp_066940,-2.1937,-2.32066089408774
Smp_066970,1.5644,1.39618491555355
Smp_066990,-1.8018,-1.89257749587116
Smp_067010,-0.8000,-0.882594316241381
Smp_067060,1.9666,1.57424384166302
Smp_067140,1.0548,0.970322085818737
Smp_067260,-0.8843,-0.989169014755395
Smp_067280,-0.6185,-0.729364613954165
Smp_067390,-0.8192,-0.945868045593379
Smp_067400,-0.4666,-0.581619138859913
Smp_067510,5.7529,5.79212990075723
Smp_067580,1.5449,1.5024501634995
Smp_067590,-0.8560,-0.95734068125395
Smp_067890,-0.9861,-1.0668762090879
Smp_067930,-0.8885,-0.983365031879337
Smp_067980,-0.8236,-1.00465151680392
Smp_068000,-0.9137,-1.01794982856938
Smp_068090,1.1858,1.38329686953187
Smp_068250,1.0730,0.972009759958217
Smp_068280,3.4982,3.23360851940986
Smp_068350,2.4251,2.33868150569983
Smp_068420,-1.2642,-1.33584547226749
Smp_068530,1.3325,1.26353781587941
Smp_068750,4.2924,3.16954341945674
Smp_068840,0.9787,0.873419259390973
Smp_068950,1.2352,1.13705842629505
Smp_068960,0.8961,0.821778740308751
Smp_069130,-0.7702,-0.869594811297801
Smp_069170,-0.5120,-0.566619427692484
Smp_069670,1.9787,1.92836995690262
Smp_069820,1.2577,1.16806313997832
Smp_069840,-0.9673,-1.0374780054305
Smp_069870,-0.6265,-0.713360933735981
Smp_069890,9.1983,8.82231885415687
Smp_069910,-0.4552,-0.583286235903661
Smp_069960,-1.2652,-1.37840879572845
Smp_070020,2.4323,2.28810781978455
Smp_070070,-0.6788,-0.762761341587995
Smp_070170,1.1438,1.0436295173305
Smp_070190,0.7533,0.661270107855193
Smp_070310,-0.7652,-0.828473551891853
Smp_070340,-1.2884,-1.38520179863471
Smp_070360,-11.6296,-11.4175377476183
Smp_070540,2.4095,2.32172284042568
Smp_070600,-0.7120,-0.808355241704334
Smp_070640,4.4524,4.57936706387028
Smp_070690,-1.5166,-1.56752893586191
Smp_070770,-0.8082,-0.87433031940227
Smp_070780,-0.8968,-1.03888899141204
Smp_070860,7.3892,6.765187658647
Smp_070930,-0.9533,-1.04433085154754
Smp_071020,-0.8128,-0.92916206034681
Smp_071150,-0.9498,-1.0071553379823
Smp_071390,2.5336,2.2730902226349
Smp_071540,-0.7098,-0.8229889796471
Smp_071550,0.8222,0.688962659355879
Smp_071560,-0.5139,-0.502440559915625
Smp_071570,-1.9113,-1.9772579767341
Smp_071600,-0.9922,-1.01615949500975
Smp_071610,-0.6529,-0.71806185660395
Smp_071830,-0.6797,-0.772060424679717
Smp_071920,1.8728,1.81627774324765
Smp_071970,0.8354,0.762437975550619
Smp_072030,4.7533,4.54727178699388
Smp_072080,1.6051,1.49801384723717
Smp_072100,6.2021,6.15981052860112
Smp_072110,-0.7542,-0.863773758986937
Smp_072190,1.6618,1.51335861938866
Smp_072330,-1.3740,-1.46869932749877
Smp_072440,-0.7787,-0.860396200437586
Smp_072490,-0.8286,-0.911465228642878
Smp_072500,2.0085,2.08933360383596
Smp_072640,-0.7215,-0.865483722888706
Smp_072890,-1.7079,-1.79431293094484
Smp_072900,-1.2536,-1.39699421827044
Smp_072950,-0.7887,-0.892605059611449
Smp_072980,-1.3982,-1.46821947458782
Smp_072990,1.8160,1.75046145553268
Smp_073070,-0.8084,-0.882563620815432
Smp_073080,-1.5999,-1.72559903832564
Smp_073200,-0.8526,-0.927030321920064
Smp_073220,0.9547,0.824240047593565
Smp_073280,3.9141,3.75873323376002
Smp_073300,-0.6745,-0.773020546132825
Smp_073400,1.3218,1.23158474979318
Smp_073450,1.4586,1.23629715294884
Smp_073470,0.8262,0.727126382791149
Smp_073500,-1.1241,-1.22532032820332
Smp_073510,-2.1818,-2.33237759256809
Smp_073540,-0.9039,-1.00945899817065
Smp_073560,-1.2211,-1.33796262369475
Smp_073570,-1.4034,-1.51978038790612
Smp_073590,-0.9250,-1.03317944293532
Smp_073600,-1.0514,-1.16969419721431
Smp_073620,-1.0203,-1.11964748499048
Smp_073720,-0.8820,-0.970058086064057
Smp_073880,-1.7088,-1.83413735701738
Smp_073950,-0.7751,-0.897685851209361
Smp_073990,-2.0871,-2.1659011163979
Smp_074020,0.7515,0.648564767788636
Smp_074030,-1.1318,-1.11005639399268
Smp_074040,-1.4509,-1.53960449850681
Smp_074070,-0.4762,-0.576864015169237
Smp_074080,-2.7633,-2.76589762423416
Smp_074140,2.2969,2.17816133112074
Smp_074150,3.6375,3.43959095859774
Smp_074160,-1.6651,-1.77532394289852
Smp_074200,-2.0709,-2.13403312022547
Smp_074280,5.7457,5.53259826509596
Smp_074370,-0.8292,-0.939070350641688
Smp_074390,-1.7635,-1.86910454899334
Smp_074410,3.0673,2.96389159238046
Smp_074470,-1.6754,-1.75934097533245
Smp_074500,-1.4497,-1.52940779255131
Smp_074510,-1.1582,-1.15061901849382
Smp_074560,-4.2116,-4.01254202794753
Smp_074570,1.3442,1.22052002235832
Smp_074610,-2.5031,-2.65846395375431
Smp_074650,-1.1667,-1.22327254039767
Smp_074780,-1.7983,-1.90006516024568
Smp_074830,5.4072,5.22727286300628
Smp_074870,-1.4785,-1.59714645513454
Smp_074880,-0.5408,-0.640007488915804
Smp_074900,3.3992,3.20528908048621
Smp_075030,-1.2002,-1.28402987000801
Smp_075110,-0.5633,-0.618711163270893
Smp_075120,-1.7466,-1.86851065811179
Smp_075140,7.2451,7.04083426439066
Smp_075210,-1.4347,-1.5257210047319
Smp_075350,7.0432,4.98369070464872
Smp_075450,-3.1948,-3.23662680800993
Smp_075470,-2.7898,-2.9019856070871
Smp_075560,-1.4601,-1.56303984133684
Smp_075640,-1.0881,-1.18191468033182
Smp_075770,1.6343,1.44664270703325
Smp_075800,1.9706,1.65784559431354
Smp_075860,-0.6873,-0.746893530836992
Smp_075870,-0.6790,-0.781355542292801
Smp_075940,-1.9942,-2.13481032328357
Smp_076030,2.7906,2.69608012366979
Smp_076040,-0.9516,-1.07071333168239
Smp_076150,-0.5968,-0.713288543521667
Smp_076170,4.5739,4.36464287217453
Smp_076180,4.4191,4.27244835589328
Smp_076230,-0.9279,-1.02914163334645
Smp_076320,3.1651,3.09665429596485
Smp_076450,-1.1606,-1.16267000196761
Smp_076500,1.8082,1.74758462317434
Smp_076520,-0.4082,-0.517552338718564
Smp_076540,3.5355,3.41180736612102
Smp_076560,-0.7288,-0.823664241316565
Smp_076600,-3.2360,-2.98526971988043
Smp_076630,-1.8665,-1.9367261061652
Smp_076660,-0.6338,-0.727968245464415
Smp_076740,-2.0871,-2.18912998768084
Smp_076860,4.2401,4.07008151535182
Smp_076930,4.3757,4.1899652032588
Smp_076960,-0.7499,-0.852732469860919
Smp_077020,-1.2629,-1.30337217541595
Smp_077070,-0.8073,-0.903299222363489
Smp_077180,-1.5956,-1.68370164767524
Smp_077400,-0.4965,-0.588892303366591
Smp_077610,1.4446,1.42597880382467
Smp_077670,-1.0654,-1.13215164682018
Smp_077720,1.5996,1.48040252012225
Smp_077810,0.6567,0.683268041938259
Smp_077880,2.6258,2.46214958862503
Smp_077890,5.4440,5.43686800377828
Smp_077900,5.3354,7.06981846991259
Smp_078040,3.5314,3.44082735811314
Smp_078050,1.8949,1.82802749216457
Smp_078090,-0.7947,-0.873563575617534
Smp_078110,-0.7389,-0.885897800763466
Smp_078200,-4.3678,-4.08091609980798
Smp_078240,-1.2871,-1.37108073603009
Smp_078400,3.1390,3.01546489688324
Smp_078520,-1.4619,-1.47751272317538
Smp_078640,-1.1573,-1.24303422082
Smp_078700,-1.8551,-1.94676288779593
Smp_078710,-0.6640,-0.706319452554854
Smp_078720,-4.8747,-4.92095514038355
Smp_078750,-0.8860,-0.975942562781171
Smp_078900,-1.7307,-1.82178176602162
Smp_078910,8.8542,8.19233517863731
Smp_079000,-1.3894,-1.51018355979509
Smp_079050,1.1725,1.06589693207226
Smp_079140,2.1999,2.11832926519112
Smp_079230,-1.8102,-1.9229217772587
Smp_079240,-1.1344,-1.22304529344762
Smp_079260,7.7466,6.0428559587337
Smp_079310,-0.5336,-0.627467281658434
Smp_079420,1.1221,1.05487149551784
Smp_079430,-1.0109,-1.11344595281864
Smp_079480,1.4356,1.68597819462795
Smp_079490,-1.2071,-1.3016205199852
Smp_079600,10.8771,5.84159312659833
Smp_079700,-0.3239,-0.465917442392497
Smp_079730,-0.6579,-0.705810452300826
Smp_079750,-1.1080,-1.24285366165309
Smp_079770,-0.9613,-1.05190084940792
Smp_079860,0.6932,0.581258416365887
Smp_079950,1.0596,0.95491284873062
Smp_080100,-0.5250,-0.620704003776102
Smp_080130,-1.2285,-1.30831732294383
Smp_080280,-0.6768,-0.783028863204827
Smp_080320,8.7997,8.41988771189632
Smp_080360,-9.3830,-9.40591342006358
Smp_080420,0.6539,0.558533981195665
Smp_080520,0.7277,0.615062601309593
Smp_080650,12.9379,10.6626497163689
Smp_080680,1.0679,0.934178819511804
Smp_080840,-1.7977,-1.83709967215279
Smp_080850,-0.6734,-0.767354555891986
Smp_080980,-0.5944,-0.691854962073569
Smp_081190,3.0311,2.95384600942546
